Date,Product,Region,Sales_Rep,Quantity,Unit_Price,Total_Sales
2023-08-16,Mouse,West,Diana,18,1978.11,35605.979999999996
2023-08-16,Mouse,North,Diana,12,368.48,4421.76
2023-08-16,Tablet,Central,Henry,9,1903.25,17129.25
2023-08-16,Speaker,North,Frank,17,214.76,3650.92
2023-08-16,Headphones,North,Frank,11,497.17,5468.87
2023-08-16,Keyboard,North,Charlie,12,372.83,4473.96
2023-08-17,Phone,Central,Grace,2,197.42,394.84
2023-08-17,Headphones,North,Frank,3,1409.79,4229.37
2023-08-17,Keyboard,North,Alice,8,1133.49,9067.92
2023-08-17,Speaker,North,Grace,15,1301.41,19521.15
2023-08-17,Keyboard,East,Grace,5,455.07,2275.35
2023-08-17,Speaker,South,Henry,5,1514.82,7574.099999999999
2023-08-17,Mouse,East,Bob,10,334.2,3342.0
2023-08-17,Headphones,North,Eve,16,1239.13,19826.08
2023-08-18,Phone,West,Grace,6,1373.16,8238.960000000001
2023-08-18,Phone,North,Frank,15,436.0,6540.0
2023-08-18,Keyboard,South,Grace,12,300.37,3604.44
2023-08-18,Headphones,Central,Charlie,17,1252.86,21298.62
2023-08-18,Monitor,South,Eve,16,886.06,14176.96
2023-08-18,Headphones,Central,Grace,15,752.78,11291.699999999999
2023-08-19,Speaker,East,Bob,14,1187.47,16624.58
2023-08-19,Monitor,West,Bob,4,104.06,416.24
2023-08-19,Phone,North,Grace,15,1553.46,23301.9
2023-08-19,Speaker,West,Diana,4,1426.43,5705.72
2023-08-19,Phone,Central,Charlie,2,83.39,166.78
2023-08-19,Monitor,North,Charlie,15,609.65,9144.75
2023-08-19,Speaker,North,Henry,13,1697.96,22073.48
2023-08-19,Laptop,West,Frank,2,111.11,222.22
2023-08-19,Tablet,East,Charlie,6,684.04,4104.24
2023-08-20,Speaker,South,Bob,1,1109.42,1109.42
2023-08-20,Laptop,West,Diana,2,1048.4,2096.8
2023-08-20,Phone,East,Grace,1,65.7,65.7
2023-08-20,Mouse,North,Diana,8,1971.68,15773.44
2023-08-21,Phone,South,Eve,6,489.52,2937.12
2023-08-21,Phone,East,Bob,14,845.33,11834.62
2023-08-21,Tablet,North,Alice,18,1144.35,20598.3
2023-08-21,Speaker,Central,Charlie,17,816.7,13883.900000000001
2023-08-21,Headphones,East,Alice,18,1017.27,18310.86
2023-08-21,Speaker,North,Charlie,1,1400.27,1400.27
2023-08-21,Phone,East,Alice,7,1261.54,8830.779999999999
2023-08-21,Monitor,South,Diana,16,756.7,12107.2
2023-08-21,Tablet,East,Grace,10,968.89,9688.9
2023-08-21,Headphones,West,Grace,11,1827.52,20102.72
2023-08-21,Phone,East,Alice,17,807.4,13725.8
2023-08-21,Headphones,North,Diana,12,1434.05,17208.6
2023-08-22,Tablet,West,Alice,18,466.76,8401.68
2023-08-22,Phone,East,Grace,5,1885.02,9425.1
2023-08-22,Speaker,West,Bob,10,372.21,3722.1
2023-08-22,Phone,North,Charlie,18,1829.49,32930.82
2023-08-22,Laptop,South,Frank,4,1695.91,6783.64
2023-08-23,Phone,North,Eve,19,644.97,12254.43
2023-08-23,Headphones,South,Henry,4,217.01,868.04
2023-08-23,Monitor,West,Charlie,4,344.71,1378.84
2023-08-23,Laptop,South,Bob,6,1118.5,6711.0
2023-08-23,Headphones,East,Henry,12,406.85,4882.200000000001
2023-08-23,Headphones,South,Frank,5,846.35,4231.75
2023-08-23,Phone,Central,Grace,11,1807.03,19877.329999999998
2023-08-23,Monitor,East,Grace,4,533.09,2132.36
2023-08-23,Tablet,West,Grace,18,290.33,5225.94
2023-08-23,Phone,Central,Diana,13,651.29,8466.77
2023-08-24,Phone,North,Diana,3,1496.65,4489.950000000001
2023-08-24,Mouse,South,Grace,19,730.75,13884.25
2023-08-24,Monitor,South,Grace,2,359.76,719.52
2023-08-24,Phone,South,Diana,14,68.98,965.72
2023-08-24,Tablet,Central,Frank,14,671.07,9394.980000000001
2023-08-24,Phone,West,Charlie,13,355.7,4624.099999999999
2023-08-25,Headphones,West,Alice,7,175.65,1229.55
2023-08-25,Phone,North,Frank,15,1666.68,25000.2
2023-08-25,Speaker,South,Diana,7,463.18,3242.26
2023-08-25,Mouse,North,Bob,6,1915.52,11493.119999999999
2023-08-25,Laptop,North,Alice,14,1551.81,21725.34
2023-08-25,Tablet,South,Charlie,11,1108.48,12193.28
2023-08-26,Laptop,East,Charlie,11,860.42,9464.619999999999
2023-08-26,Laptop,East,Charlie,8,1045.27,8362.16
2023-08-26,Laptop,South,Diana,19,512.53,9738.07
2023-08-27,Headphones,Central,Alice,12,977.19,11726.28
2023-08-27,Phone,Central,Diana,13,619.22,8049.860000000001
2023-08-27,Headphones,North,Frank,19,962.95,18296.05
2023-08-27,Tablet,West,Diana,11,86.18,947.98
2023-08-27,Phone,North,Alice,16,100.86,1613.76
2023-08-27,Mouse,North,Frank,19,980.16,18623.04
2023-08-27,Laptop,West,Frank,18,1577.31,28391.579999999998
2023-08-27,Phone,Central,Eve,11,200.97,2210.67
2023-08-27,Laptop,North,Diana,2,1629.39,3258.78
2023-08-28,Headphones,West,Alice,14,393.09,5503.259999999999
2023-08-28,Mouse,West,Alice,6,377.02,2262.12
2023-08-29,Phone,West,Charlie,4,1303.15,5212.6
2023-08-29,Headphones,South,Eve,1,1940.58,1940.58
2023-08-29,Phone,East,Alice,17,447.82,7612.94
2023-08-30,Monitor,East,Frank,19,94.97,1804.43
2023-08-30,Headphones,South,Diana,2,1598.24,3196.48
2023-08-30,Mouse,West,Bob,16,1035.06,16560.96
2023-08-30,Phone,North,Charlie,15,1263.78,18956.7
2023-08-30,Speaker,South,Bob,7,1934.47,13541.29
2023-08-30,Tablet,North,Diana,18,1254.94,22588.920000000002
2023-08-30,Headphones,North,Henry,1,1173.03,1173.03
2023-08-30,Keyboard,West,Bob,3,1444.0,4332.0
2023-08-30,Mouse,West,Henry,8,364.09,2912.72
2023-08-30,Monitor,East,Eve,10,1294.79,12947.9
2023-08-31,Mouse,Central,Diana,16,1005.68,16090.88
2023-08-31,Monitor,West,Grace,4,136.45,545.8
2023-08-31,Keyboard,South,Eve,10,675.16,6751.599999999999
2023-08-31,Laptop,East,Alice,16,305.81,4892.96
2023-08-31,Keyboard,Central,Grace,9,994.12,8947.08
2023-09-01,Tablet,Central,Bob,17,169.15,2875.55
2023-09-01,Headphones,South,Alice,9,1323.92,11915.28
2023-09-01,Speaker,North,Charlie,16,779.71,12475.36
2023-09-01,Mouse,Central,Frank,5,1522.92,7614.6
2023-09-02,Speaker,South,Bob,15,456.25,6843.75
2023-09-02,Headphones,North,Bob,3,1639.72,4919.16
2023-09-02,Keyboard,South,Eve,17,1770.29,30094.93
2023-09-02,Monitor,North,Henry,15,1408.24,21123.6
2023-09-02,Tablet,West,Diana,3,1570.69,4712.07
2023-09-03,Laptop,East,Alice,10,1862.04,18620.4
2023-09-03,Phone,East,Henry,7,504.94,3534.58
2023-09-03,Mouse,West,Bob,11,663.86,7302.46
2023-09-03,Mouse,South,Charlie,14,1453.53,20349.42
2023-09-04,Speaker,South,Grace,3,757.85,2273.55
2023-09-04,Keyboard,East,Henry,15,538.6,8079.0
2023-09-04,Keyboard,East,Grace,6,1148.37,6890.219999999999
2023-09-04,Laptop,East,Henry,4,382.47,1529.88
2023-09-04,Speaker,East,Henry,13,1703.5,22145.5
2023-09-04,Monitor,North,Alice,8,1696.79,13574.32
2023-09-04,Keyboard,East,Grace,19,61.74,1173.06
2023-09-05,Phone,North,Bob,18,752.53,13545.539999999999
2023-09-05,Laptop,Central,Bob,13,78.87,1025.31
2023-09-05,Phone,South,Henry,11,748.04,8228.439999999999
2023-09-05,Monitor,South,Eve,12,1242.65,14911.800000000001
2023-09-05,Keyboard,North,Eve,3,901.43,2704.29
2023-09-05,Laptop,East,Diana,15,755.81,11337.15
2023-09-06,Monitor,West,Alice,4,1773.64,7094.56
2023-09-06,Speaker,South,Frank,10,807.5,8075.0
2023-09-07,Monitor,North,Eve,6,342.44,2054.64
2023-09-07,Headphones,North,Frank,13,1654.75,21511.75
2023-09-07,Keyboard,North,Bob,14,1264.38,17701.32
2023-09-07,Speaker,Central,Eve,7,747.32,5231.240000000001
2023-09-07,Phone,West,Henry,9,1515.18,13636.62
2023-09-07,Headphones,North,Charlie,6,1049.54,6297.24
2023-09-08,Tablet,North,Alice,19,1398.68,26574.920000000002
2023-09-08,Speaker,North,Diana,4,1982.97,7931.88
2023-09-08,Laptop,West,Charlie,10,152.33,1523.3000000000002
2023-09-08,Tablet,North,Diana,10,332.23,3322.3
2023-09-08,Laptop,Central,Diana,5,1480.79,7403.95
2023-09-08,Monitor,West,Henry,7,1961.88,13733.16
2023-09-08,Tablet,Central,Alice,8,950.86,7606.88
2023-09-08,Tablet,West,Diana,6,895.77,5374.62
2023-09-09,Mouse,North,Alice,10,393.37,3933.7
2023-09-09,Tablet,Central,Diana,14,1601.87,22426.18
2023-09-09,Monitor,North,Henry,3,1830.83,5492.49
2023-09-09,Phone,West,Bob,7,1080.27,7561.889999999999
2023-09-09,Headphones,Central,Eve,14,1667.89,23350.460000000003
2023-09-10,Keyboard,South,Grace,14,988.42,13837.88
2023-09-10,Keyboard,South,Diana,18,1737.48,31274.64
2023-09-10,Monitor,East,Frank,18,1987.29,35771.22
2023-09-10,Monitor,North,Diana,16,1196.15,19138.4
2023-09-10,Speaker,East,Charlie,10,339.82,3398.2
2023-09-10,Laptop,East,Henry,14,1153.33,16146.619999999999
2023-09-10,Headphones,West,Bob,5,1037.47,5187.35
2023-09-10,Phone,North,Diana,18,790.33,14225.94
2023-09-10,Speaker,East,Bob,3,1662.03,4986.09
2023-09-11,Phone,Central,Frank,5,1613.8,8069.0
2023-09-11,Tablet,North,Eve,6,1021.08,6126.4800000000005
2023-09-11,Mouse,Central,Alice,9,1996.59,17969.309999999998
2023-09-11,Phone,Central,Grace,17,1294.64,22008.88
2023-09-11,Laptop,East,Alice,15,1249.42,18741.300000000003
2023-09-11,Laptop,North,Eve,17,730.59,12420.03
2023-09-11,Mouse,West,Grace,17,850.54,14459.18
2023-09-11,Phone,East,Charlie,15,1498.49,22477.35
2023-09-11,Keyboard,East,Frank,18,638.43,11491.74
2023-09-11,Phone,South,Bob,9,908.06,8172.539999999999
2023-09-11,Laptop,West,Diana,5,623.14,3115.7
2023-09-12,Phone,North,Alice,8,667.18,5337.44
2023-09-12,Phone,North,Bob,1,999.32,999.32
2023-09-13,Laptop,North,Grace,3,578.64,1735.92
2023-09-13,Speaker,North,Henry,10,1285.58,12855.8
2023-09-13,Mouse,West,Bob,6,845.63,5073.78
2023-09-13,Phone,East,Diana,5,1614.93,8074.650000000001
2023-09-13,Mouse,East,Charlie,15,181.97,2729.55
2023-09-13,Monitor,East,Charlie,10,263.24,2632.4
2023-09-13,Speaker,Central,Eve,15,1070.15,16052.250000000002
2023-09-13,Phone,Central,Diana,18,1365.2,24573.600000000002
2023-09-14,Monitor,West,Alice,15,1972.89,29593.350000000002
2023-09-14,Tablet,West,Eve,2,1569.32,3138.64
2023-09-14,Tablet,Central,Bob,19,1952.37,37095.03
2023-09-14,Tablet,East,Grace,3,1061.36,3184.08
2023-09-15,Laptop,East,Frank,6,220.33,1321.98
2023-09-15,Speaker,North,Alice,14,514.87,7208.18
2023-09-15,Mouse,East,Bob,10,1170.43,11704.300000000001
2023-09-15,Laptop,South,Eve,12,1725.2,20702.4
2023-09-15,Speaker,Central,Diana,6,1072.21,6433.26
2023-09-16,Monitor,South,Diana,17,297.88,5063.96
2023-09-16,Speaker,North,Bob,2,422.81,845.62
2023-09-16,Phone,North,Grace,16,1167.96,18687.36
2023-09-16,Keyboard,West,Eve,1,493.08,493.08
2023-09-16,Monitor,South,Frank,11,1533.9,16872.9
2023-09-16,Laptop,East,Henry,16,605.03,9680.48
2023-09-17,Phone,Central,Diana,4,1222.14,4888.56
2023-09-17,Phone,North,Bob,13,990.6,12877.800000000001
2023-09-17,Mouse,Central,Eve,2,1657.09,3314.18
2023-09-17,Mouse,Central,Frank,11,566.71,6233.81
2023-09-17,Phone,East,Henry,17,1960.88,33334.96
2023-09-17,Phone,East,Eve,14,525.73,7360.22
2023-09-17,Tablet,West,Grace,16,831.74,13307.84
2023-09-17,Monitor,Central,Eve,13,915.93,11907.09
2023-09-17,Tablet,South,Eve,2,1402.67,2805.34
2023-09-18,Keyboard,West,Bob,16,385.77,6172.32
2023-09-18,Mouse,East,Diana,18,657.18,11829.24
2023-09-18,Headphones,East,Alice,18,1044.26,18796.68
2023-09-18,Phone,Central,Grace,9,1228.9,11060.1
2023-09-18,Phone,Central,Grace,1,1086.36,1086.36
2023-09-18,Phone,East,Grace,17,452.02,7684.34
2023-09-18,Laptop,South,Eve,11,1189.66,13086.26
2023-09-18,Keyboard,Central,Bob,17,1160.51,19728.67
2023-09-18,Tablet,East,Diana,16,1712.38,27398.08
2023-09-19,Tablet,West,Eve,19,1583.27,30082.13
2023-09-19,Headphones,North,Diana,7,320.91,2246.3700000000003
2023-09-19,Mouse,North,Bob,18,205.01,3690.18
2023-09-19,Headphones,North,Henry,2,475.1,950.2
2023-09-19,Headphones,East,Bob,15,1542.22,23133.3
2023-09-19,Phone,East,Diana,6,792.5,4755.0
2023-09-19,Tablet,South,Grace,6,724.95,4349.700000000001
2023-09-20,Laptop,Central,Frank,12,762.07,9144.84
2023-09-20,Speaker,West,Bob,9,593.2,5338.8
2023-09-20,Mouse,Central,Diana,17,1607.98,27335.66
2023-09-20,Mouse,Central,Henry,2,636.22,1272.44
2023-09-20,Speaker,North,Frank,17,1787.65,30390.050000000003
2023-09-21,Laptop,North,Frank,8,1551.22,12409.76
2023-09-21,Headphones,East,Alice,10,1870.63,18706.300000000003
2023-09-21,Phone,Central,Charlie,17,255.52,4343.84
2023-09-21,Speaker,South,Eve,8,1449.57,11596.56
2023-09-21,Keyboard,Central,Alice,19,1971.54,37459.26
2023-09-21,Keyboard,North,Bob,5,339.4,1697.0
2023-09-21,Headphones,North,Charlie,10,1320.59,13205.9
2023-09-21,Keyboard,South,Grace,6,1627.05,9762.3
2023-09-22,Laptop,Central,Eve,17,1231.87,20941.789999999997
2023-09-22,Laptop,East,Grace,8,1675.71,13405.68
2023-09-22,Tablet,North,Alice,6,1703.53,10221.18
2023-09-22,Tablet,East,Henry,6,558.06,3348.3599999999997
2023-09-22,Phone,East,Bob,2,445.79,891.58
2023-09-22,Mouse,West,Charlie,7,1208.26,8457.82
2023-09-23,Keyboard,West,Eve,5,1122.48,5612.4
2023-09-23,Tablet,West,Charlie,13,552.76,7185.88
2023-09-23,Speaker,South,Alice,5,831.28,4156.4
2023-09-23,Phone,Central,Henry,4,1963.75,7855.0
2023-09-23,Keyboard,North,Bob,17,907.34,15424.78
2023-09-24,Headphones,North,Eve,7,1270.49,8893.43
2023-09-24,Mouse,East,Grace,19,374.41,7113.790000000001
2023-09-24,Laptop,South,Diana,5,1478.95,7394.75
2023-09-24,Laptop,South,Alice,17,94.11,1599.87
2023-09-24,Mouse,Central,Frank,2,1012.75,2025.5
2023-09-25,Mouse,North,Alice,13,1604.14,20853.82
2023-09-25,Headphones,East,Grace,3,645.27,1935.81
2023-09-25,Tablet,South,Charlie,17,1864.94,31703.98
2023-09-25,Laptop,Central,Eve,19,1879.92,35718.48
2023-09-25,Phone,West,Alice,19,1104.58,20987.019999999997
2023-09-25,Keyboard,North,Grace,13,1214.72,15791.36
2023-09-25,Monitor,Central,Alice,3,1415.75,4247.25
2023-09-25,Mouse,East,Grace,3,425.94,1277.82
2023-09-25,Keyboard,East,Alice,11,224.56,2470.16
2023-09-25,Laptop,West,Charlie,4,1116.73,4466.92
2023-09-25,Laptop,West,Grace,17,1634.29,27782.93
2023-09-25,Speaker,East,Diana,13,1633.6,21236.8
2023-09-26,Phone,Central,Alice,19,56.56,1074.64
2023-09-26,Tablet,East,Bob,19,684.21,12999.990000000002
2023-09-26,Keyboard,East,Eve,10,1500.23,15002.3
2023-09-26,Laptop,South,Eve,10,1518.46,15184.6
2023-09-27,Laptop,East,Alice,15,1755.72,26335.8
2023-09-27,Phone,North,Eve,15,1857.53,27862.95
2023-09-27,Headphones,South,Charlie,8,1062.56,8500.48
2023-09-27,Mouse,East,Eve,13,1032.6,13423.8
2023-09-27,Speaker,East,Alice,9,1963.97,17675.73
2023-09-27,Headphones,North,Diana,10,1921.13,19211.300000000003
2023-09-27,Laptop,North,Eve,4,537.76,2151.04
2023-09-28,Phone,South,Frank,11,1924.87,21173.57
2023-09-28,Headphones,West,Diana,6,1217.1,7302.599999999999
2023-09-28,Headphones,South,Charlie,13,836.45,10873.85
2023-09-28,Monitor,Central,Grace,10,1036.44,10364.400000000001
2023-09-28,Speaker,South,Eve,13,1271.29,16526.77
2023-09-28,Laptop,North,Grace,16,724.49,11591.84
2023-09-29,Monitor,Central,Grace,11,82.22,904.42
2023-09-29,Speaker,Central,Bob,13,1139.37,14811.809999999998
2023-09-29,Phone,North,Diana,1,1476.89,1476.89
2023-09-29,Mouse,South,Charlie,18,484.81,8726.58
2023-09-29,Laptop,North,Henry,19,1101.63,20930.97
2023-09-30,Speaker,Central,Grace,7,1900.85,13305.949999999999
2023-09-30,Laptop,North,Diana,1,1492.6,1492.6
2023-09-30,Laptop,West,Eve,18,1242.89,22372.02
2023-09-30,Headphones,Central,Alice,18,293.98,5291.64
2023-09-30,Monitor,South,Eve,1,256.18,256.18
2023-09-30,Speaker,Central,Bob,5,1039.94,5199.700000000001
2023-09-30,Keyboard,West,Henry,4,1585.82,6343.28
2023-09-30,Tablet,North,Grace,8,1672.15,13377.2
2023-09-30,Tablet,South,Alice,12,1538.33,18459.96
2023-10-01,Headphones,South,Frank,7,893.5,6254.5
2023-10-01,Phone,East,Frank,3,1966.05,5898.15
2023-10-01,Phone,South,Eve,3,1589.3,4767.9
2023-10-01,Mouse,Central,Bob,14,902.86,12640.04
2023-10-01,Headphones,East,Grace,12,676.8,8121.599999999999
2023-10-01,Laptop,East,Grace,14,927.42,12983.88
2023-10-01,Phone,North,Charlie,17,1339.88,22777.960000000003
2023-10-02,Keyboard,East,Eve,7,1264.24,8849.68
2023-10-02,Keyboard,East,Alice,11,1744.23,19186.53
2023-10-02,Mouse,North,Grace,11,1188.48,13073.28
2023-10-03,Keyboard,Central,Charlie,6,955.73,5734.38
2023-10-03,Speaker,East,Eve,9,210.64,1895.7599999999998
2023-10-03,Laptop,South,Grace,10,1834.34,18343.399999999998
2023-10-03,Monitor,East,Eve,4,264.69,1058.76
2023-10-03,Phone,North,Charlie,13,1995.52,25941.76
2023-10-03,Monitor,East,Henry,2,578.67,1157.34
2023-10-03,Mouse,Central,Henry,5,358.7,1793.5
2023-10-04,Headphones,North,Eve,3,206.63,619.89
2023-10-04,Phone,North,Diana,13,1525.14,19826.82
2023-10-04,Phone,West,Grace,10,1254.0,12540.0
2023-10-04,Laptop,South,Grace,10,1238.35,12383.5
2023-10-04,Keyboard,West,Eve,3,142.33,426.99
2023-10-04,Mouse,Central,Henry,5,628.48,3142.4
2023-10-04,Headphones,South,Frank,7,649.06,4543.42
2023-10-04,Speaker,North,Henry,5,1491.85,7459.25
2023-10-04,Keyboard,West,Diana,15,1868.98,28034.7
2023-10-04,Speaker,West,Eve,17,1483.97,25227.49
2023-10-04,Phone,South,Alice,14,1924.36,26941.039999999997
2023-10-04,Keyboard,North,Henry,9,1908.71,17178.39
2023-10-04,Speaker,Central,Diana,8,1221.09,9768.72
2023-10-04,Monitor,East,Henry,15,1149.15,17237.25
2023-10-05,Monitor,North,Henry,12,962.96,11555.52
2023-10-05,Monitor,Central,Frank,16,1102.07,17633.12
2023-10-05,Laptop,Central,Henry,2,1816.26,3632.52
2023-10-05,Monitor,East,Charlie,12,1113.42,13361.04
2023-10-05,Keyboard,East,Alice,19,899.46,17089.74
2023-10-05,Mouse,North,Grace,16,1876.6,30025.6
2023-10-06,Keyboard,East,Diana,12,57.66,691.92
2023-10-06,Laptop,East,Grace,8,1866.19,14929.52
2023-10-06,Headphones,West,Grace,3,959.2,2877.6000000000004
2023-10-06,Mouse,East,Henry,5,227.58,1137.9
2023-10-06,Headphones,West,Frank,19,725.95,13793.050000000001
2023-10-06,Speaker,South,Eve,12,1095.93,13151.16
2023-10-07,Laptop,South,Diana,17,439.34,7468.78
2023-10-07,Tablet,Central,Charlie,5,619.75,3098.75
2023-10-07,Speaker,West,Grace,4,683.51,2734.04
2023-10-07,Headphones,North,Diana,16,199.38,3190.08
2023-10-07,Mouse,South,Grace,1,412.16,412.16
2023-10-07,Monitor,East,Grace,8,1847.64,14781.12
2023-10-08,Laptop,North,Alice,17,1845.44,31372.48
2023-10-08,Keyboard,Central,Frank,3,1695.2,5085.6
2023-10-08,Speaker,Central,Grace,3,762.41,2287.23
2023-10-08,Mouse,South,Henry,7,1480.97,10366.79
2023-10-08,Keyboard,South,Bob,16,76.84,1229.44
2023-10-09,Laptop,South,Alice,13,86.52,1124.76
2023-10-09,Speaker,East,Charlie,17,716.67,12183.39
2023-10-09,Laptop,South,Henry,11,265.35,2918.8500000000004
2023-10-09,Phone,Central,Diana,7,1266.26,8863.82
2023-10-09,Keyboard,West,Eve,7,1699.24,11894.68
2023-10-10,Phone,West,Henry,4,1659.83,6639.32
2023-10-10,Laptop,West,Henry,8,1390.71,11125.68
2023-10-10,Monitor,West,Eve,14,555.79,7781.0599999999995
2023-10-10,Phone,North,Bob,18,1780.6,32050.8
2023-10-10,Laptop,West,Diana,5,1448.79,7243.95
2023-10-10,Headphones,East,Henry,5,1464.85,7324.25
2023-10-10,Speaker,North,Alice,13,387.08,5032.04
2023-10-10,Monitor,West,Grace,14,526.37,7369.18
2023-10-10,Mouse,South,Bob,11,1774.27,19516.97
2023-10-10,Keyboard,South,Grace,7,1498.14,10486.980000000001
2023-10-10,Tablet,Central,Charlie,14,1738.26,24335.64
2023-10-11,Headphones,Central,Frank,17,1124.09,19109.53
2023-10-11,Laptop,Central,Bob,14,1860.08,26041.12
2023-10-11,Phone,East,Grace,16,1666.47,26663.52
2023-10-11,Phone,South,Bob,7,447.22,3130.54
2023-10-11,Headphones,Central,Charlie,18,677.28,12191.039999999999
2023-10-11,Mouse,North,Charlie,7,1261.19,8828.33
2023-10-12,Headphones,East,Grace,6,434.55,2607.3
2023-10-12,Phone,North,Henry,19,1692.45,32156.55
2023-10-12,Speaker,East,Frank,11,1764.11,19405.21
2023-10-12,Headphones,West,Frank,9,1290.79,11617.11
2023-10-12,Monitor,East,Alice,18,1178.22,21207.96
2023-10-12,Headphones,North,Grace,6,1426.7,8560.2
2023-10-12,Keyboard,East,Charlie,8,1670.36,13362.88
2023-10-12,Speaker,West,Frank,11,73.73,811.0300000000001
2023-10-13,Keyboard,North,Frank,18,590.81,10634.579999999998
2023-10-13,Headphones,Central,Grace,1,867.51,867.51
2023-10-13,Headphones,Central,Eve,6,1580.49,9482.94
2023-10-13,Tablet,South,Bob,14,1510.57,21147.98
2023-10-14,Speaker,Central,Charlie,2,961.93,1923.86
2023-10-14,Speaker,Central,Bob,16,167.07,2673.12
2023-10-14,Monitor,South,Frank,10,302.82,3028.2
2023-10-14,Phone,East,Frank,2,1440.9,2881.8
2023-10-14,Phone,South,Alice,17,970.22,16493.74
2023-10-14,Speaker,North,Frank,9,478.96,4310.639999999999
2023-10-15,Laptop,West,Alice,14,199.07,2786.98
2023-10-15,Laptop,South,Frank,8,1475.71,11805.68
2023-10-15,Monitor,East,Eve,11,1166.87,12835.57
2023-10-15,Phone,West,Bob,18,1143.46,20582.28
2023-10-15,Mouse,West,Diana,2,1547.09,3094.18
2023-10-15,Laptop,North,Bob,11,956.92,10526.119999999999
2023-10-15,Mouse,North,Charlie,14,677.63,9486.82
2023-10-15,Keyboard,South,Charlie,4,746.28,2985.12
2023-10-15,Headphones,North,Bob,16,336.41,5382.56
2023-10-16,Speaker,West,Alice,10,1188.04,11880.4
2023-10-16,Laptop,South,Diana,9,1341.38,12072.420000000002
2023-10-16,Phone,West,Frank,14,95.02,1330.28
2023-10-16,Mouse,South,Grace,11,1464.56,16110.16
2023-10-16,Phone,Central,Diana,7,1671.51,11700.57
2023-10-16,Keyboard,East,Bob,1,1997.71,1997.71
2023-10-16,Headphones,Central,Grace,18,579.97,10439.460000000001
2023-10-16,Headphones,Central,Grace,14,818.83,11463.62
2023-10-16,Headphones,East,Grace,1,340.63,340.63
2023-10-16,Keyboard,Central,Alice,17,916.55,15581.349999999999
2023-10-16,Headphones,East,Henry,10,1490.19,14901.900000000001
2023-10-16,Monitor,Central,Eve,6,1836.69,11020.14
2023-10-16,Mouse,Central,Eve,5,1854.44,9272.2
2023-10-17,Phone,South,Grace,9,1686.82,15181.38
2023-10-17,Keyboard,West,Alice,2,785.31,1570.62
2023-10-17,Speaker,Central,Alice,8,1319.78,10558.24
2023-10-17,Phone,East,Alice,15,1297.8,19467.0
2023-10-17,Headphones,West,Alice,4,193.09,772.36
2023-10-18,Monitor,South,Diana,19,1774.13,33708.47
2023-10-18,Keyboard,East,Grace,1,275.1,275.1
2023-10-18,Tablet,South,Frank,4,1580.43,6321.72
2023-10-18,Monitor,Central,Henry,19,549.87,10447.53
